gene,I0712,I0805,I0812,I0713,I0800,I0844,I0782,I0820,I0840,I0744,I0767,I0871,I0731,I0739,I0790,I0832,I0876,I0887,I0752,I0758,I0819,I0748,I0777,I0822
CENPT,9.488049932,9.630087271,9.303064604,9.619492646,9.516993294,9.896094602,11.52459137,11.55736669,11.59123748,9.695190443,9.696478294,9.664607811,9.706884771,9.894984792,9.884112307,9.535169139,9.610923971,9.81076961,9.747743486,9.428248278,9.538453339,9.529174373,9.535981688,9.864667558
TSNAXIP1,6.122170237,5.959970999,6.221172171,6.122982366,6.257567002,6.036008915,6.399654443,6.012409669,5.885378711,6.092158733,5.869730097,5.946671029,6.211520108,6.315633109,6.073482404,5.866447386,6.106110012,5.92158561,5.847309136,5.991743319,5.982985269,6.320539154,5.963323819,6.159774804
NFAT5,12.79821168,13.26400075,13.04715237,12.80218504,12.88287696,12.93609472,12.00619946,11.67228343,11.39147161,12.72971143,12.82556184,12.91442863,12.61289261,12.46731599,12.79065786,12.7856521,12.97211976,12.79428731,12.83887451,13.16151027,12.41708571,12.99149446,13.06217661,12.99637362
LONP2,11.77525695,11.78789079,11.69631494,11.75977958,11.79766558,11.82249421,12.1398766,12.1398989,12.09223893,11.89125714,11.87864139,11.78279989,11.89310558,11.74112738,11.8112042,11.82229689,11.78100925,11.8249817,11.90132879,11.85276721,11.79088919,11.78051769,11.8499954,11.84774191
N4BP1,11.56706822,12.35096978,11.46295486,10.42355139,10.52390421,10.89511884,12.09145378,12.22089015,12.14589374,10.76557799,11.09279776,10.62987036,10.67980575,10.50400342,11.24759971,10.59093353,10.63580371,11.23146184,11.22311152,10.63705927,10.7975372,10.53059114,10.54641508,11.07829697
ARL2BP,6.915885622,7.343741908,7.414909211,7.615840571,7.132782277,7.388606444,9.085843809,8.971864995,9.062463724,7.350561947,7.300425542,7.665597255,7.516004594,7.708055795,7.495093428,7.620524165,7.503075166,7.569991813,7.391184677,7.437042927,7.645928421,7.619669946,7.439680681,7.267145109
PLLP,6.250935839,5.991433085,6.470706404,6.558552279,6.32668468,6.547393418,9.202824509,9.041052035,9.244379116,6.388268834,6.4050858,6.298666561,6.211520108,6.552096643,6.7315413,6.321455541,6.208315461,6.597633269,6.494406896,6.461118105,6.32334397,6.685371548,6.389832257,6.516349393
CCL22,6.81236347,7.754645476,5.723373736,6.572410185,7.812641114,8.527653112,6.094335858,7.114272776,5.862119219,8.751199408,9.216635689,7.741904456,7.620364644,6.87991276,8.536488455,7.45251711,6.393275148,8.140340391,8.283497873,6.415897694,7.928150934,6.255219917,7.113602925,7.864461751
DHODH,10.75948451,10.65319798,10.82779676,10.80215037,10.6539882,10.66104212,9.287054004,9.3469188,9.415921741,10.7315455,10.76272791,10.85973906,10.80909208,10.91643279,10.77185466,10.78206842,10.85155102,10.7595253,10.66411087,10.69262517,10.69560631,10.753925,10.71582198,10.64468436
CTCF,11.89763054,11.85517415,11.88350375,11.95523211,11.98838337,11.90379931,11.97883196,11.99694058,12.05297538,11.97904786,11.91170499,11.93793914,11.9744494,12.01898054,11.90692338,11.98203857,11.92493098,11.90076063,11.93281225,11.94849861,11.96148761,12.01655859,11.95475883,11.89897858
ACD,10.26769642,10.06476005,10.20746285,10.30923676,10.33027387,10.29771842,9.900340449,9.919800269,10.06052034,10.40392815,10.20736632,10.4718218,10.44419662,10.73319599,10.11744534,10.43734842,10.32201568,10.24785948,10.04223878,10.14709834,10.47087902,10.19508963,10.24966538,10.3510697
POLR2C,12.19725826,11.93976209,12.14855368,12.26223497,12.28932801,12.10401815,10.6971411,10.67852285,10.82705728,12.25437356,12.11694978,12.18903443,12.2948045,12.30161544,12.02069447,12.20531604,12.09175229,12.04062185,12.05909072,12.15925604,12.28188296,12.2300202,12.16090458,11.98668697
PARD6A,6.648357558,6.872168924,7.018710173,7.294925058,7.217116214,7.291355096,7.593421555,7.664609497,7.67739898,7.296115363,7.162141173,6.975447702,7.441986408,7.208698931,7.134993958,7.478999637,7.139023023,7.455529487,7.247852656,6.979168067,7.50982287,7.016294966,7.267682228,7.25605849
ZNF821,5.648100022,5.230577199,5.723373736,5.68650074,5.874670419,5.369622618,6.518455333,6.718433281,6.555992533,5.81077526,5.118746921,5.849683245,5.543649358,5.952317017,5.465222104,5.503419521,5.747217587,5.559394247,5.92871967,5.840243157,5.898292425,5.664932246,5.60692143,6.009441855
USB1,11.26716567,11.00978456,11.36198103,11.36722602,11.26215538,11.1351277,10.20198418,10.31910243,10.24603951,11.26807788,11.05823703,11.2777861,11.45413824,11.4921368,11.13261115,11.41298427,11.31094235,11.16406805,11.07953873,11.22824389,11.41569425,11.2593004,11.29744613,11.0955035
CYB5B,11.63943398,11.42857346,11.60969578,11.63037604,11.63983916,11.4992434,10.32933413,10.31910243,10.38103704,11.62828846,11.49094284,11.53190742,11.63899851,11.5845846,11.53978665,11.68448888,11.71580616,11.51836301,11.48858978,11.67824896,11.63494416,11.67598219,11.65647606,11.55783813
NME3,8.455922234,8.377746666,8.445685237,8.283996122,8.442077888,8.747289592,9.53110492,9.703038087,9.720767756,8.563091592,8.631664984,8.656598135,8.647119259,8.720742814,8.65731072,8.54759892,8.644318791,8.852642722,8.62013076,8.390205511,8.549175046,8.409232238,8.455985385,8.707976837
NDRG4,6.824239643,6.837962118,6.628416133,7.069193665,6.785314913,6.980737189,7.170047587,6.948796246,6.783500797,6.821757765,6.794670032,6.855673082,6.778818584,6.82456056,6.627206725,6.770538477,6.93054934,6.798828844,6.693885721,6.693611937,6.598538452,6.815687244,7.019107846,6.65784969
PSMD7,12.43340742,12.19923423,12.44276917,12.4399879,12.4385281,12.18220778,10.25142452,10.29590532,10.24491593,12.42242742,12.22254718,12.32124783,12.48488623,12.49749277,12.22580765,12.43571434,12.38391694,12.17232722,12.20052082,12.39767981,12.46572455,12.38358012,12.35742654,12.14456233
SETD6,10.46928638,10.21225367,10.30853398,10.31646003,10.3069443,10.44943469,9.778655812,9.815486366,9.61516033,10.36667126,10.41595412,10.40191708,10.49266531,10.3171143,10.38375258,10.50656176,10.34042157,10.45249975,10.42989444,10.24945885,10.42997915,10.44347109,10.38212037,10.41850188
SLC38A7,9.367427245,9.504863875,9.494519854,9.632780221,9.393562112,9.610487453,9.059959472,9.175564543,9.067556888,9.327459719,9.421306582,9.606420721,9.579765902,9.841613115,9.553195243,9.556049829,9.489307281,9.500249401,9.483838977,9.401432163,9.5314399,9.51877476,9.526470892,9.533875375
VAC14,11.44738752,11.49113027,11.43586744,11.48821157,11.41081851,11.46124428,10.38077407,10.38306479,10.44113623,11.42718589,11.34205136,11.51173998,11.50999829,11.81931018,11.30156543,11.48334812,11.48711721,11.41001947,11.30543645,11.41219652,11.47599365,11.48218666,11.4541414,11.43357013
HAS3,6.336347529,6.530480653,6.683379114,6.349114934,6.545438507,6.584357313,7.826213448,7.679780649,7.804858858,6.280216242,6.502701081,6.370349145,6.501169995,6.618692663,6.40857216,6.538435891,6.208315461,6.381784233,6.354095388,6.369213944,6.088690154,6.186802631,6.502780618,6.459491676
TANGO6,10.89445715,10.53406372,10.70256644,10.67706074,10.74675589,10.53807113,9.706801179,9.575005789,9.489870151,10.83405766,10.57670219,10.73968289,10.87245566,10.85767237,10.49354797,10.82399152,10.80030726,10.51915126,10.59408917,10.58353373,10.74999158,10.71193873,10.85150201,10.45046395
COG4,9.689770683,9.906654143,9.668068044,9.742573577,9.632398779,9.781392321,11.02662692,10.73861726,11.00351433,9.663281275,9.78229389,9.751072514,9.694187036,9.87059681,9.804117078,9.720451131,9.501940789,9.809105695,9.884112308,9.570881177,9.669877472,9.51877476,9.444003565,9.789766682
SMPD3,6.23322953,6.785081403,5.919263858,5.808608996,5.703330374,6.036008915,8.316234962,8.502605249,8.781730339,5.91767808,6.170609709,5.79862961,5.571686241,6.012996135,6.206158577,5.570626536,5.48749113,6.250628425,6.19865362,5.645056462,5.498859053,5.689865096,5.744531381,6.588833594
SLC7A6OS,8.865245255,8.837685805,8.927696515,8.450827596,8.246372907,8.484305727,9.102845578,8.924886924,8.942839874,8.428550404,8.433722083,8.753618332,8.445956076,8.867633073,8.23748208,8.466101894,8.625968517,8.427391349,8.488710777,8.454976846,8.345651968,8.401705623,8.483772027,8.474441499
SLC7A6,11.87639832,11.66644466,11.91446559,11.85674916,11.75911437,11.56313541,12.06512871,11.9832483,12.10189009,11.91725819,11.58508761,11.92199972,11.87528762,11.97675993,11.42047478,11.88923606,11.98735764,11.50609142,11.53401457,11.88941491,11.88789011,11.99608726,11.94622415,11.6374249
PLA2G15,8.242393939,8.166575387,7.980785517,8.061326304,8.115767502,8.239792642,8.286780139,8.286732392,8.220623047,8.280159741,8.191744373,8.318920099,8.260301641,8.425723438,8.259463628,8.118502271,8.266012606,8.290993368,8.183381467,7.903556301,8.252050157,8.128340625,8.056831373,8.184009003
ESRP2,6.607707631,6.419202329,6.770572418,6.442619235,6.32668468,6.235094401,7.407509346,7.442459967,7.415062399,6.180688011,6.475478367,6.487814041,6.119546404,6.644493533,6.276832459,6.261698382,6.456947267,6.190551051,6.096657228,6.400503676,6.163177973,6.352122269,6.502780618,6.251944344
WDR59,10.55195987,10.50165297,10.43269803,10.59118053,10.51375087,10.65345218,11.31533835,11.30804497,11.20530513,10.52639061,10.61228721,10.64168821,10.57808039,10.87275892,10.73624348,10.58688083,10.61850477,10.68709046,10.66782075,10.56380239,10.51658288,10.55878205,10.53602543,10.63936126
MON1B,11.2935689,11.38555597,11.25869268,11.31820683,11.26270665,11.5497639,11.37778598,11.40765429,11.36637637,11.25284338,11.43683801,11.32365318,11.26531776,11.38620616,11.47409733,11.29124291,11.31166011,11.52395279,11.42731505,11.22059384,11.29388748,11.30691912,11.28847116,11.55444838
CMC2,9.931283946,9.810702525,10.16141985,10.33486978,10.04380391,9.928799396,8.584814829,9.0556635,8.685626767,10.01591509,9.884142735,9.962992091,10.05358212,10.00737558,10.01392082,9.97732655,10.10566245,9.886884855,9.941632777,10.21577273,9.946117454,10.12711256,10.01137749,9.840748697
AXIN1,11.06555705,11.24251734,11.14824958,11.17455282,10.95141876,11.21169281,11.01656879,11.3406266,11.29760118,11.11809407,11.2304544,11.24717095,11.17681341,11.6369355,11.18466026,11.10187959,11.14607741,11.31355993,11.2221026,11.05164203,11.16235439,11.22931832,11.10447777,11.35131159
HCFC1R1,9.206598827,9.414904078,9.514866598,9.629469783,9.280516609,9.548703304,9.085843809,8.640810391,8.962111968,9.346721557,9.514528356,9.514488215,9.442254143,9.901686703,9.632820419,9.541465139,9.556250371,9.719825829,9.482154369,9.450843352,9.615643752,9.343263466,9.195427014,9.558901907
NPRL3,11.05488653,11.0373676,11.25340463,11.26319752,11.05179748,11.15215485,10.38512386,10.42192946,10.54429587,10.97193324,10.97016451,11.25429387,11.14800409,11.49435543,11.08785719,11.16915724,11.19279928,11.15230448,10.9539014,10.97706478,11.18114842,11.08169987,11.00594413,11.10866031
MLYCD,7.600968747,8.145752328,7.468051582,7.83861034,7.788343078,8.162453613,9.049035747,9.029255371,8.8863143,7.614863061,8.042059181,7.943374819,7.964995527,8.068811123,8.078406651,7.727475557,8.014173289,8.192325765,8.183381467,7.859199097,7.778215273,7.74986484,7.758435233,8.03630828
MPG,8.397501906,8.492145528,8.329878286,8.397332368,8.29461266,8.398694222,8.70937402,9.008376218,8.787915234,8.33133804,8.397920677,8.452911775,8.607037426,8.842774282,8.543672014,8.568301744,8.569474276,8.53196531,8.461610676,8.289337588,8.585745523,8.471671017,8.148964402,8.474441499
HSDL1,9.54657205,9.622571308,9.3575933,9.575442851,9.863660006,9.614960502,10.35173178,10.46744448,10.49694516,9.724937714,9.790601245,9.530222901,9.572846092,9.177001167,9.679220457,9.628812785,9.617904957,9.607525639,9.655091886,9.703811629,9.686810352,9.619543976,9.597227871,9.594546241
TAF1C,11.53671314,11.67676332,11.66763725,11.62622989,11.38066184,11.69309311,11.37691264,11.52518076,11.53902418,11.48091297,11.61385191,11.69085357,11.5982613,12.02972788,11.53618965,11.47240585,11.65545401,11.64827657,11.48101855,11.52341563,11.56854686,11.5974457,11.4651355,11.77582001
NAGPA,9.427053161,9.518426867,9.527439117,9.634432596,9.490880605,9.576490079,10.01592498,9.905352168,10.05924251,9.408520471,9.405166715,9.602704913,9.615560183,9.917645396,9.597014036,9.572539479,9.615581713,9.532874859,9.530226646,9.433930309,9.505428259,9.501273727,9.464070472,9.561155665
COTL1,12.6642222,12.02347387,12.38002977,12.51231508,12.81421235,12.36757873,11.77217527,11.37656784,12.07685094,13.23847709,12.57890733,12.88049699,13.3897839,13.340138,12.66041335,13.40785255,13.07842708,12.76690583,12.64132944,12.79447769,13.40328716,12.66965874,13.0394538,12.51266364
USP10,12.64195755,12.50094924,12.61463785,12.55285344,12.62544374,12.4882954,11.07858012,11.13927816,11.10669844,12.7017474,12.5670679,12.59018103,12.64438167,12.63052832,12.47605446,12.64192353,12.61895457,12.47138899,12.4535792,12.54955654,12.635322,12.62752954,12.6569221,12.53433425
TSC2,11.43582268,11.56553136,11.43853262,11.61915397,11.47454862,11.63976483,11.87069535,11.84119726,11.81857747,11.55399792,11.55167075,11.6648068,11.67821401,11.97039859,11.502946,11.66203168,11.72391734,11.63800341,11.51642748,11.56845275,11.54494385,11.57126598,11.58313973,11.74194925
ZNF500,8.764061554,9.020367523,8.724308673,8.757214318,8.688464515,9.195496068,9.810052626,9.979256753,9.854957854,8.569664204,9.069645714,8.723139031,8.650409684,9.069207394,9.215910268,8.543422464,8.863788563,9.294448444,8.986169827,8.64658958,8.775784541,8.748799372,8.567772265,9.170405898
NME4,9.40151725,9.493920921,9.452944722,9.589140444,9.500260915,10.10130472,9.709578659,9.409685891,9.802464384,9.638486828,9.936240806,9.692844327,9.735052538,9.666946039,9.75853848,9.586814919,9.325549642,9.921178874,9.65658629,9.295143744,9.66774682,9.20955808,9.560420267,9.928906689
ABCC1,12.18867072,12.42700895,12.40272682,12.62236247,12.28553536,12.60109629,12.53483597,12.31589863,12.17066025,12.31943482,12.54493616,12.6713588,12.37605488,12.84286202,12.47793063,12.3266294,12.62993122,12.55194244,12.57293787,12.53111989,12.30400101,12.62389522,12.31607135,12.59471124
NOMO3,8.770214087,8.929887733,9.450306062,9.380486748,8.846852852,8.969645967,7.708966472,7.451327682,7.374540048,8.902044791,9.089981868,9.451841929,8.82945278,9.455483292,8.781000762,8.792492815,9.442888104,8.829848236,8.927959261,9.380007017,8.88619596,9.51703418,8.825260541,8.978026047
LMF1,8.022932168,8.508549035,7.801922419,7.768107795,7.800543249,8.12531054,10.0359805,9.852776583,9.902761287,7.838159867,8.241073146,7.801468557,8.027066933,7.864435861,8.146045309,7.734819922,7.482824236,8.08641156,8.057812531,7.71730616,7.809474936,7.364864916,7.643475211,8.435660833
CIAO3,9.411392317,9.679217273,9.354774176,9.513937892,9.304273938,9.801153906,9.260783308,9.743309281,9.419909719,9.264034557,9.614622087,9.458024759,9.518061603,9.742060817,9.595286601,9.428243444,9.524406005,9.710942745,9.598681683,9.356265431,9.597849346,9.430915972,9.388385936,9.754749448
MTHFSD,9.342869321,9.819494732,9.484237853,9.464632293,9.308551733,9.916168813,9.674469811,9.85110232,9.464996226,9.437556733,9.840799195,9.399261138,9.455482128,9.594338888,9.695436767,9.363385549,9.432366714,9.822363588,9.794646666,9.364222783,9.21571715,9.460196952,9.328350198,9.873762551
CLCN7,10.80064235,11.04207045,10.70588871,10.82548362,10.49322728,10.95720646,11.21775018,11.35664557,11.13850784,10.63848505,10.81592425,10.85662227,10.65052716,11.07544537,10.71968929,10.69720288,10.79415714,10.96700408,10.8088971,10.65013602,10.69560631,10.70431089,10.70658711,11.04406165
HAGHL,6.06326102,6.298618478,5.949474383,6.530430632,6.147255302,7.035152479,7.447989014,8.589518334,8.364131694,6.092158733,6.783614371,6.102135714,5.893848005,6.331603447,6.45503008,5.839449797,6.132348115,6.851511374,6.41186751,5.88517618,6.138773512,6.039391175,6.248896271,6.691157898
ANTKMT,7.720170388,7.877611194,7.776868294,8.137878577,7.673634231,8.403873306,6.453665903,6.897808679,6.902283929,7.736679939,8.288770885,8.039962097,8.176052911,8.563959386,8.331790734,8.013717377,8.007100678,8.706568123,8.170886881,8.008826135,8.004422912,8.109983106,7.738802415,8.521495838
SLC7A5,16.32160594,16.18236465,16.76551339,16.85811196,16.32377087,16.30008848,9.00449445,9.616988819,9.519906947,16.57970119,16.35544611,16.97278892,16.39944644,17.01621539,16.07263871,16.38189162,16.78742566,16.18863158,16.15059651,16.70185884,16.53454902,16.71621683,16.35300596,16.28822606
METRN,7.112716837,7.650094128,6.989928563,7.269629612,7.161444843,8.007774116,7.02595867,7.594293011,6.86766444,7.222950676,8.00446149,7.546862629,7.593265066,7.714160272,7.949123792,7.596536819,7.451904672,8.108225589,7.591975515,7.343539582,7.50982287,7.301564864,7.230677472,8.003537617
FBXO31,10.95714868,10.96392987,10.98282054,10.89399101,10.75852983,11.00995501,10.17007482,10.3538047,10.32896817,10.81896515,10.88220603,10.90116961,10.9365262,11.19266186,10.93097723,10.8672391,10.99608354,10.96849559,10.84997025,10.82968227,10.92342417,10.90730496,10.87117247,11.02622663
STUB1,10.0409443,9.854137341,9.957263716,9.888188113,9.909440783,10.01593866,9.510547783,9.728794941,9.790192874,10.03622662,9.921186351,10.0637332,10.08066533,10.33505066,9.953176027,10.10608733,10.06707569,9.969649447,9.80411677,9.948381345,10.10730104,9.897543852,9.941530381,10.01527794
NUBP1,9.309461307,9.133979863,9.512338893,9.372588087,9.195298335,9.3375911,7.96750284,8.062018269,8.206840248,9.247732802,9.09669738,9.317745948,9.335915984,9.731566623,9.125446451,9.262823169,9.345313544,9.270464886,9.18979754,9.342233574,9.398992838,9.343263466,9.274824521,9.219745636
UBE2I,12.22411973,12.12714606,12.26986481,12.26063097,12.22543751,12.28613094,11.68242419,11.69392763,11.69895695,12.23899288,12.32237293,12.30704662,12.2045126,12.46165777,12.27573415,12.25405011,12.27072675,12.26657783,12.21884457,12.24012591,12.2459161,12.22922311,12.16979036,12.22387679
EEF2K,10.20321894,10.0958517,9.929112783,9.998798303,9.96875662,10.1060789,9.991027919,10.44097611,9.912700935,10.38168966,10.50783288,10.25578388,10.27864346,10.14817072,10.19248869,10.320176,10.19083671,10.19532604,10.14695574,10.07499084,10.18682415,10.06771285,10.15161148,10.24010389
CAPN15,13.07631554,12.95596248,13.20770314,13.15514254,12.83140862,12.87982451,11.15443664,11.10737402,11.30624488,13.00458805,12.7514282,13.24336466,13.07169437,13.49950076,12.64400514,12.98859404,13.20724942,12.83941046,12.66528167,12.99340733,12.98207968,13.12375564,13.08000312,12.99241253
PIEZO1,11.91230933,12.36417497,12.25293048,12.26410406,11.93300594,12.47912387,11.53598107,11.86129789,11.55089256,11.97997336,12.2636582,12.44261527,11.98263084,12.61491137,12.16334684,11.91532725,12.35426545,12.30722362,12.22490113,12.20289452,11.95013674,12.26362553,11.889112,12.38394352
